antecedent,consequent,antecedent_active_cases,case_support_confidence,mean_consequent_rate_when_active,mean_rate_gap_when_active,cases_with_a_rate_gt_b_rate,cases_with_a_rate_le_b_rate
F2,J1,1,1.0,0.2,0.8,1,0
F2,U4,1,1.0,0.2,0.8,1,0
U1,S1,97,0.9896907216494846,0.9835051546391752,0.012371134020618556,2,95
U4,S1,88,0.9886363636363636,0.9818181818181819,0.002272727272727273,1,87
U3,S1,86,0.9883720930232558,0.9813953488372092,0.011627906976744186,1,85
H1,S1,75,0.9866666666666667,0.9786666666666666,0.010666666666666668,1,74
S1,U1,98,0.9795918367346939,0.6857142857142856,0.31020408163265306,71,27
H1,U3,75,0.96,0.44,0.06933333333333334,19,56
J1,S1,21,0.9523809523809523,0.9428571428571428,0.009523809523809525,1,20
J1,U4,21,0.9523809523809523,0.35238095238095235,0.01904761904761905,1,20
U1,U4,97,0.9072164948453608,0.3731958762886599,0.32989690721649484,79,18
U3,U4,86,0.9069767441860465,0.3767441860465117,0.14186046511627903,34,52
J1,H1,21,0.9047619047619048,0.36190476190476195,0.01904761904761905,2,19
H1,U4,75,0.8933333333333333,0.36533333333333334,0.12,22,53
J2,H1,9,0.8888888888888888,0.2888888888888889,0.022222222222222223,1,8
J2,U3,9,0.8888888888888888,0.4222222222222222,0.022222222222222223,1,8
S1,U4,98,0.8877551020408163,0.3673469387755103,0.626530612244898,97,1
U1,U3,97,0.8865979381443299,0.3855670103092784,0.31752577319587627,80,17
U4,U3,88,0.8863636363636364,0.3772727272727273,0.125,36,52
S1,U3,98,0.8673469387755102,0.37142857142857144,0.6224489795918365,96,2
J1,U3,21,0.8571428571428571,0.37142857142857144,0.0380952380952381,4,17
U3,H1,86,0.8372093023255814,0.32325581395348835,0.16279069767441862,50,36
U1,H1,97,0.7731958762886598,0.2948453608247423,0.4103092783505155,90,7
U4,H1,88,0.7613636363636364,0.2704545454545455,0.18863636363636366,48,40
S1,H1,98,0.7551020408163265,0.28367346938775506,0.710204081632653,95,3
J3,H1,3,0.6666666666666666,0.20000000000000004,0.06666666666666667,1,2
J3,J2,3,0.6666666666666666,0.13333333333333333,0.06666666666666667,1,2
J3,J4,3,0.6666666666666666,0.13333333333333333,0.06666666666666667,1,2
J3,J5,3,0.6666666666666666,0.13333333333333333,0.06666666666666667,1,2
J3,U3,3,0.6666666666666666,0.3333333333333333,0.06666666666666667,1,2
F1,F2,2,0.5,0.5,0.1,1,1
J4,H1,2,0.5,0.2,0.1,1,1
J5,H1,2,0.5,0.2,0.1,1,1
F1,F3,2,0.5,0.1,0.2,2,0
F1,J1,2,0.5,0.1,0.2,2,0
F1,S1,2,0.5,0.4,0.2,1,1
J1,J2,21,0.42857142857142855,0.08571428571428572,0.13333333333333336,13,8
H1,J1,75,0.25333333333333335,0.05599999999999999,0.3253333333333333,66,9
U4,J1,88,0.22727272727272727,0.04772727272727273,0.36363636363636365,76,12
J2,J3,9,0.2222222222222222,0.044444444444444446,0.15555555555555556,7,2
J2,J4,9,0.2222222222222222,0.044444444444444446,0.15555555555555556,7,2
J2,J5,9,0.2222222222222222,0.044444444444444446,0.15555555555555556,7,2
U1,J1,97,0.21649484536082475,0.04742268041237113,0.6556701030927835,97,0
U3,J1,86,0.20930232558139536,0.046511627906976744,0.39069767441860465,79,7
S1,J1,98,0.20408163265306123,0.04489795918367347,0.9489795918367345,98,0
J1,J3,21,0.14285714285714285,0.028571428571428574,0.19047619047619052,18,3
H1,J2,75,0.10666666666666667,0.021333333333333336,0.36,71,4
U4,J2,88,0.10227272727272728,0.020454545454545458,0.390909090909091,81,7
J1,J4,21,0.09523809523809523,0.01904761904761905,0.20000000000000004,19,2
J1,J5,21,0.09523809523809523,0.01904761904761905,0.20000000000000004,19,2
U3,J2,86,0.09302325581395349,0.018604651162790697,0.4162790697674419,83,3
U1,J2,97,0.09278350515463918,0.018556701030927835,0.6845360824742268,97,0
S1,J2,98,0.09183673469387756,0.018367346938775512,0.9755102040816327,98,0
J1,F1,21,0.047619047619047616,0.01904761904761905,0.20952380952380958,20,1
J1,F2,21,0.047619047619047616,0.047619047619047616,0.20952380952380958,20,1
J1,F3,21,0.047619047619047616,0.009523809523809525,0.20952380952380958,20,1
U4,J3,88,0.03409090909090909,0.00681818181818182,0.40454545454545454,86,2
U1,J3,97,0.030927835051546393,0.006185567010309279,0.6969072164948453,97,0
S1,J3,98,0.030612244897959183,0.006122448979591837,0.9877551020408163,98,0
H1,F1,75,0.02666666666666667,0.008000000000000002,0.3733333333333333,75,0
H1,J3,75,0.02666666666666667,0.005333333333333334,0.376,74,1
H1,U2,75,0.02666666666666667,0.005333333333333334,0.376,74,1
U3,F1,86,0.023255813953488372,0.006976744186046512,0.4279069767441861,86,0
U3,J3,86,0.023255813953488372,0.004651162790697674,0.43023255813953487,86,0
U3,J4,86,0.023255813953488372,0.004651162790697674,0.43023255813953487,86,0
U3,J5,86,0.023255813953488372,0.004651162790697674,0.43023255813953487,86,0
U3,U2,86,0.023255813953488372,0.004651162790697674,0.43023255813953487,86,0
U4,F1,88,0.022727272727272728,0.00681818181818182,0.4068181818181818,87,1
U4,J4,88,0.022727272727272728,0.004545454545454546,0.4068181818181818,86,2
U4,J5,88,0.022727272727272728,0.004545454545454546,0.4068181818181818,86,2
U4,U2,88,0.022727272727272728,0.004545454545454546,0.4068181818181818,87,1
U1,F1,97,0.020618556701030927,0.006185567010309279,0.6969072164948453,97,0
U1,J4,97,0.020618556701030927,0.004123711340206186,0.6989690721649484,97,0
U1,J5,97,0.020618556701030927,0.004123711340206186,0.6989690721649484,97,0
U1,U2,97,0.020618556701030927,0.004123711340206186,0.6989690721649485,97,0
S1,J4,98,0.02040816326530612,0.004081632653061225,0.9897959183673469,98,0
S1,J5,98,0.02040816326530612,0.004081632653061225,0.9897959183673469,98,0
S1,U2,98,0.02040816326530612,0.004081632653061225,0.9897959183673469,98,0
H1,F2,75,0.013333333333333334,0.013333333333333334,0.37066666666666664,74,1
H1,F3,75,0.013333333333333334,0.002666666666666667,0.37866666666666665,75,0
H1,J4,75,0.013333333333333334,0.002666666666666667,0.37866666666666665,75,0
H1,J5,75,0.013333333333333334,0.002666666666666667,0.37866666666666665,75,0
U3,F2,86,0.011627906976744186,0.011627906976744186,0.4232558139534884,85,1
U3,F3,86,0.011627906976744186,0.002325581395348837,0.43255813953488376,86,0
U4,F2,88,0.011363636363636364,0.011363636363636364,0.4090909090909091,87,1
U4,F3,88,0.011363636363636364,0.002272727272727273,0.4090909090909091,87,1
U1,F2,97,0.010309278350515464,0.010309278350515464,0.6927835051546392,96,1
U1,F3,97,0.010309278350515464,0.002061855670103093,0.7010309278350515,97,0
S1,F1,98,0.01020408163265306,0.0020408163265306124,0.9918367346938775,98,0
J2,F1,9,0.0,0.0,0.2,9,0
J2,F2,9,0.0,0.0,0.2,9,0
J2,F3,9,0.0,0.0,0.2,9,0
J2,U2,9,0.0,0.0,0.2,9,0
J4,F1,2,0.0,0.0,0.2,2,0
J4,F2,2,0.0,0.0,0.2,2,0
J4,F3,2,0.0,0.0,0.2,2,0
J4,U2,2,0.0,0.0,0.2,2,0
J5,F1,2,0.0,0.0,0.2,2,0
J5,F2,2,0.0,0.0,0.2,2,0
J5,F3,2,0.0,0.0,0.2,2,0
J5,U2,2,0.0,0.0,0.2,2,0
U2,F1,2,0.0,0.0,0.2,2,0
U2,F2,2,0.0,0.0,0.2,2,0
U2,F3,2,0.0,0.0,0.2,2,0
U2,J1,2,0.0,0.0,0.2,2,0
U2,J2,2,0.0,0.0,0.2,2,0
U2,J3,2,0.0,0.0,0.2,2,0
U2,J4,2,0.0,0.0,0.2,2,0
U2,J5,2,0.0,0.0,0.2,2,0
F3,J2,1,0.0,0.0,0.2,1,0
F3,J3,1,0.0,0.0,0.2,1,0
F3,J4,1,0.0,0.0,0.2,1,0
F3,J5,1,0.0,0.0,0.2,1,0
F3,S1,1,0.0,0.0,0.2,1,0
F3,U2,1,0.0,0.0,0.2,1,0
J3,F1,3,0.0,0.0,0.20000000000000004,3,0
J3,F2,3,0.0,0.0,0.20000000000000004,3,0
J3,F3,3,0.0,0.0,0.20000000000000004,3,0
J3,U2,3,0.0,0.0,0.20000000000000004,3,0
J1,U2,21,0.0,0.0,0.21904761904761907,21,0
F1,J2,2,0.0,0.0,0.30000000000000004,2,0
F1,J3,2,0.0,0.0,0.30000000000000004,2,0
F1,J4,2,0.0,0.0,0.30000000000000004,2,0
F1,J5,2,0.0,0.0,0.30000000000000004,2,0
F1,U2,2,0.0,0.0,0.30000000000000004,2,0
S1,F2,98,0.0,0.0,0.9938775510204081,98,0
S1,F3,98,0.0,0.0,0.9938775510204081,98,0
F2,J2,1,0.0,0.0,1.0,1,0
F2,J3,1,0.0,0.0,1.0,1,0
F2,J4,1,0.0,0.0,1.0,1,0
F2,J5,1,0.0,0.0,1.0,1,0
F2,S1,1,0.0,0.0,1.0,1,0
F2,U2,1,0.0,0.0,1.0,1,0
